survey_date,grts_cell_id,survey_type_id,location_name,species_code,avg_count,min_count,max_count,avg_count_dead,project_name,sample_design,organization_name,geometry,grts_geometry,sample_frame,start_time,end_time,colony_type,percent_bats_with_visible_fungus,counted_by,site_identifier,site_water_present,site_elevation,site_number_openings,site_number_passages,habitat_type,site_material,site_size,site_type,site_use,project_id,year,month,day,hour,species_id,event_id,event_geometry_id,grts_id,site_habitat_type_id,site_material_id,site_size_id,site_type_id,site_use_id,organization_id
"Mon Jun 13 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","44421","10","41","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E61000000100000009000000C69923069A0B5BC0A9F125871D73464083CCF833A00F5BC0420BE3E160724640E64B95BF25105BC03FB867BB147846400C497D78AB105BC05A546FB7C87D46405BAD10F3A30C5BC0A7DDB2A6857E464099047A409C085BC0E19FF19E417F4640618478DF17085BC01DE7FF588D79464083F051AB93075BC02521BF35D9734640C69923069A0B5BC0A9F125871D734640","0103000020E61000000100000009000000C69923069A0B5BC0A9F125871D73464083CCF833A00F5BC0420BE3E160724640E64B95BF25105BC03FB867BB147846400C497D78AB105BC05A546FB7C87D46405BAD10F3A30C5BC0A7DDB2A6857E464099047A409C085BC0E19FF19E417F4640618478DF17085BC01DE7FF588D79464083F051AB93075BC02521BF35D9734640C69923069A0B5BC0A9F125871D734640","Conus (Continental US) 10x10km Grid","Tue Jun 14 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Tue Jun 14 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","41",,,,,,,,,,"445","1994","6","14","0","27","100715","4483","102927",,,,,,"89"
"Mon Jun 13 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","44421","10","46","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E61000000100000009000000C69923069A0B5BC0A9F125871D73464083CCF833A00F5BC0420BE3E160724640E64B95BF25105BC03FB867BB147846400C497D78AB105BC05A546FB7C87D46405BAD10F3A30C5BC0A7DDB2A6857E464099047A409C085BC0E19FF19E417F4640618478DF17085BC01DE7FF588D79464083F051AB93075BC02521BF35D9734640C69923069A0B5BC0A9F125871D734640","0103000020E61000000100000009000000C69923069A0B5BC0A9F125871D73464083CCF833A00F5BC0420BE3E160724640E64B95BF25105BC03FB867BB147846400C497D78AB105BC05A546FB7C87D46405BAD10F3A30C5BC0A7DDB2A6857E464099047A409C085BC0E19FF19E417F4640618478DF17085BC01DE7FF588D79464083F051AB93075BC02521BF35D9734640C69923069A0B5BC0A9F125871D734640","Conus (Continental US) 10x10km Grid","Tue Jun 14 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Tue Jun 14 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","46",,,,,,,,,,"445","1994","6","14","0","27","100716","4536","102927",,,,,,"89"
"Wed Jun 15 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","7618","10","97","COTO","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E61000000100000009000000FA8F8EC4200C5BC0E5EF821B57C545400D81378C12105BC0974516DD9AC445403D7BCA8595105BC04FB290AC4ACA4540204DE8AA18115BC0D27D4895FACF4540DADF2499250D5BC0C8A6E319B7D045405214F65B32095BC02AE0E9AC72D1454089393D81B0085BC0E6A9187EC2CB45405536A5D12E085BC0A84BAF6812C64540FA8F8EC4200C5BC0E5EF821B57C54540","0103000020E61000000100000009000000FA8F8EC4200C5BC0E5EF821B57C545400D81378C12105BC0974516DD9AC445403D7BCA8595105BC04FB290AC4ACA4540204DE8AA18115BC0D27D4895FACF4540DADF2499250D5BC0C8A6E319B7D045405214F65B32095BC02AE0E9AC72D1454089393D81B0085BC0E6A9187EC2CB45405536A5D12E085BC0A84BAF6812C64540FA8F8EC4200C5BC0E5EF821B57C54540","Conus (Continental US) 10x10km Grid","Thu Jun 16 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Thu Jun 16 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","97",,,,,,,,,,"445","1994","6","16","0","4","100718","4685","95980",,,,,,"89"
"Wed Jun 15 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","7618","10","97","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E61000000100000009000000FA8F8EC4200C5BC0E5EF821B57C545400D81378C12105BC0974516DD9AC445403D7BCA8595105BC04FB290AC4ACA4540204DE8AA18115BC0D27D4895FACF4540DADF2499250D5BC0C8A6E319B7D045405214F65B32095BC02AE0E9AC72D1454089393D81B0085BC0E6A9187EC2CB45405536A5D12E085BC0A84BAF6812C64540FA8F8EC4200C5BC0E5EF821B57C54540","0103000020E61000000100000009000000FA8F8EC4200C5BC0E5EF821B57C545400D81378C12105BC0974516DD9AC445403D7BCA8595105BC04FB290AC4ACA4540204DE8AA18115BC0D27D4895FACF4540DADF2499250D5BC0C8A6E319B7D045405214F65B32095BC02AE0E9AC72D1454089393D81B0085BC0E6A9187EC2CB45405536A5D12E085BC0A84BAF6812C64540FA8F8EC4200C5BC0E5EF821B57C54540","Conus (Continental US) 10x10km Grid","Thu Jun 16 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Thu Jun 16 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","97",,,,,,,,,,"445","1994","6","16","0","27","100718","4685","95980",,,,,,"89"
"Thu Jun 16 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","56635","10","Ament Cave","MYGR","1955.0000000000000000","1955","1955",,"TWRA Maternity Colony Monitoring - Tennessee","true","Tennessee Wildlife Resources Agency","0101000020E61000008FC2F5285C5F55C0FC1D8A027D124240","0103000020E6100000010000000900000011F0B6EDBC6155C0D5C5B0921F124240BEB09A154E6555C0C93CCF09C0124240C7002385E96455C05CD6B8286E184240685D6FD6846455C0F296C7391C1E4240274E609FF26055C0782BE6947B1D42409D93C286605D55C09B055A15DA1C42400399BB44C65D55C06CA538322C174240063D29E42B5E55C03B0023417E11424011F0B6EDBC6155C0D5C5B0921F124240","Conus (Continental US) 10x10km Grid","Thu Jun 16 1994 19:43:00 GMT+0000 (Coordinated Universal Time)","Thu Jun 16 1994 21:13:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{TNC}","Ament Cave",,,"1","1","urban","limestone","medium",,"summer roost","813","1994","6","16","19","29","101434","302209","57279","6","1","2",,"6","82"
"Sun Jun 19 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","14658","10","301","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E6100000010000000900000022908074A61A5AC01652FDB951304640D8308126A91E5AC0C8B9F232CF2F4640A522B20D051F5AC0CA4D0DB8873546403017F413611F5AC004E0775E403B46400964A2095D1B5AC0BA13F017C33B46401C4E69E058175AC0F50515DA443C46407342C132FE165AC0D79F5B018C36464063BAB7A3A3165AC0FD68114AD330464022908074A61A5AC01652FDB951304640","0103000020E6100000010000000900000022908074A61A5AC01652FDB951304640D8308126A91E5AC0C8B9F232CF2F4640A522B20D051F5AC0CA4D0DB8873546403017F413611F5AC004E0775E403B46400964A2095D1B5AC0BA13F017C33B46401C4E69E058175AC0F50515DA443C46407342C132FE165AC0D79F5B018C36464063BAB7A3A3165AC0FD68114AD330464022908074A61A5AC01652FDB951304640","Conus (Continental US) 10x10km Grid","Mon Jun 20 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Mon Jun 20 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","301",,,,,,,,,,"445","1994","6","20","0","27","100727","318771","98789",,,,,,"89"
"Sun Jun 19 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","19778","10","302","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E610000001000000090000000964A2095D1B5AC0BA13F017C33B46403017F413611F5AC004E0775E403B4640EEC65639BD1F5AC01DBE8126F9404640E7F4E97D19205AC06B717A10B246464094D4611A141C5AC01D109FFC34474640ACF9D2970E185AC0883C13F1B64746401F5DBFACB3175AC074038DD4FD4146401C4E69E058175AC0F50515DA443C46400964A2095D1B5AC0BA13F017C33B4640","0103000020E610000001000000090000000964A2095D1B5AC0BA13F017C33B46403017F413611F5AC004E0775E403B4640EEC65639BD1F5AC01DBE8126F9404640E7F4E97D19205AC06B717A10B246464094D4611A141C5AC01D109FFC34474640ACF9D2970E185AC0883C13F1B64746401F5DBFACB3175AC074038DD4FD4146401C4E69E058175AC0F50515DA443C46400964A2095D1B5AC0BA13F017C33B4640","Conus (Continental US) 10x10km Grid","Mon Jun 20 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Mon Jun 20 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","302",,,,,,,,,,"445","1994","6","20","0","27","100728","318772","99252",,,,,,"89"
"Mon Jun 20 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","47426","10","78","MYCI","2.0000000000000000","2","2",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E6100000010000000900000060F19449ED115AC0E28C28A6E2254640066A42E1EE155AC09B118E3E6225464093403D3349165AC0B534E7B31A2B464063BAB7A3A3165AC0FD68114AD33046401DD85FB4A0125AC0C16622E3533146403A1CB2A69D0E5AC092CA2385D331464066712A8E440E5AC02A09A2BD1A2C46404932B093EB0D5AC065E50F176226464060F19449ED115AC0E28C28A6E2254640","0103000020E6100000010000000900000060F19449ED115AC0E28C28A6E2254640066A42E1EE155AC09B118E3E6225464093403D3349165AC0B534E7B31A2B464063BAB7A3A3165AC0FD68114AD33046401DD85FB4A0125AC0C16622E3533146403A1CB2A69D0E5AC092CA2385D331464066712A8E440E5AC02A09A2BD1A2C46404932B093EB0D5AC065E50F176226464060F19449ED115AC0E28C28A6E2254640","Conus (Continental US) 10x10km Grid","Tue Jun 21 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Tue Jun 21 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","78",,,,,,,,,,"445","1994","6","21","0","27","100733","4668","98327",,,,,,"89"
"Mon Jun 20 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","47426","10","80","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E6100000010000000900000060F19449ED115AC0E28C28A6E2254640066A42E1EE155AC09B118E3E6225464093403D3349165AC0B534E7B31A2B464063BAB7A3A3165AC0FD68114AD33046401DD85FB4A0125AC0C16622E3533146403A1CB2A69D0E5AC092CA2385D331464066712A8E440E5AC02A09A2BD1A2C46404932B093EB0D5AC065E50F176226464060F19449ED115AC0E28C28A6E2254640","0103000020E6100000010000000900000060F19449ED115AC0E28C28A6E2254640066A42E1EE155AC09B118E3E6225464093403D3349165AC0B534E7B31A2B464063BAB7A3A3165AC0FD68114AD33046401DD85FB4A0125AC0C16622E3533146403A1CB2A69D0E5AC092CA2385D331464066712A8E440E5AC02A09A2BD1A2C46404932B093EB0D5AC065E50F176226464060F19449ED115AC0E28C28A6E2254640","Conus (Continental US) 10x10km Grid","Tue Jun 21 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Tue Jun 21 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","80",,,,,,,,,,"445","1994","6","21","0","27","100734","4671","98327",,,,,,"89"
"Tue Jun 21 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","76676","10","79","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E61000000100000009000000D7DA3A373C1E5AC0BDEE10EC8D694640FC4BCFAB45225AC06BF969660A694640FFC272CCA2225AC07171B146C46E4640C251C60C00235AC0C59C6C4B7E744640BE195D3BF51E5AC0F378BF0402754640E21D6E4AEA1A5AC02AA9E8C484754640B5B539678E1A5AC035F4A08CCA6F4640A0A840A3321A5AC05B33ED78106A4640D7DA3A373C1E5AC0BDEE10EC8D694640","0103000020E61000000100000009000000D7DA3A373C1E5AC0BDEE10EC8D694640FC4BCFAB45225AC06BF969660A694640FFC272CCA2225AC07171B146C46E4640C251C60C00235AC0C59C6C4B7E744640BE195D3BF51E5AC0F378BF0402754640E21D6E4AEA1A5AC02AA9E8C484754640B5B539678E1A5AC035F4A08CCA6F4640A0A840A3321A5AC05B33ED78106A4640D7DA3A373C1E5AC0BDEE10EC8D694640","Conus (Continental US) 10x10km Grid","Wed Jun 22 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Wed Jun 22 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","79",,,,,,,,,,"445","1994","6","22","0","27","100739","4669","101104",,,,,,"89"
"Mon Jun 27 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","112121","10","248","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E61000000100000009000000D15EAF13B2D05AC096B51A0A2EFE454096214BAEABD45AC053C758E27FFD45404C9EB49225D55AC0D81E07AB320346408783F49F9FD55AC0E1AB9190E508464063E842B5A4D15AC022CF6BFA930946406C34DDA1A9CD5AC07BB54870410A46409220FEE430CD5AC0DAA7BD488E0446404F218850B8CC5AC07638373EDBFE4540D15EAF13B2D05AC096B51A0A2EFE4540","0103000020E61000000100000009000000D15EAF13B2D05AC096B51A0A2EFE454096214BAEABD45AC053C758E27FFD45404C9EB49225D55AC0D81E07AB320346408783F49F9FD55AC0E1AB9190E508464063E842B5A4D15AC022CF6BFA930946406C34DDA1A9CD5AC07BB54870410A46409220FEE430CD5AC0DAA7BD488E0446404F218850B8CC5AC07638373EDBFE4540D15EAF13B2D05AC096B51A0A2EFE4540","Conus (Continental US) 10x10km Grid","Tue Jun 28 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Tue Jun 28 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","248",,,,,,,,,,"445","1994","6","28","0","27","100751","4327","97840",,,,,,"89"
"Tue Jun 28 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","49794","10","303","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E610000001000000090000003A70B05D33CF5AC03838498DF18A4540C9792BB71FD35AC01EC50809448A45409E528EC297D35AC0BAADE48DF48F4540C7D5A2F50FD45AC0CF41B829A595454057E4C05422D05AC00CC4A7ED5296454061524E8C34CC5AC0CEA215C1FF9645406FC3E8A0BDCB5AC058B8A9E54E91454011BECBDC46CB5AC010C25B219E8B45403A70B05D33CF5AC03838498DF18A4540","0103000020E610000001000000090000003A70B05D33CF5AC03838498DF18A4540C9792BB71FD35AC01EC50809448A45409E528EC297D35AC0BAADE48DF48F4540C7D5A2F50FD45AC0CF41B829A595454057E4C05422D05AC00CC4A7ED5296454061524E8C34CC5AC0CEA215C1FF9645406FC3E8A0BDCB5AC058B8A9E54E91454011BECBDC46CB5AC010C25B219E8B45403A70B05D33CF5AC03838498DF18A4540","Conus (Continental US) 10x10km Grid","Wed Jun 29 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Wed Jun 29 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","303",,,,,,,,,,"445","1994","6","29","0","27","100752","318777","93209",,,,,,"89"
"Tue Jun 28 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","112121","10","304","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E61000000100000009000000D15EAF13B2D05AC096B51A0A2EFE454096214BAEABD45AC053C758E27FFD45404C9EB49225D55AC0D81E07AB320346408783F49F9FD55AC0E1AB9190E508464063E842B5A4D15AC022CF6BFA930946406C34DDA1A9CD5AC07BB54870410A46409220FEE430CD5AC0DAA7BD488E0446404F218850B8CC5AC07638373EDBFE4540D15EAF13B2D05AC096B51A0A2EFE4540","0103000020E61000000100000009000000D15EAF13B2D05AC096B51A0A2EFE454096214BAEABD45AC053C758E27FFD45404C9EB49225D55AC0D81E07AB320346408783F49F9FD55AC0E1AB9190E508464063E842B5A4D15AC022CF6BFA930946406C34DDA1A9CD5AC07BB54870410A46409220FEE430CD5AC0DAA7BD488E0446404F218850B8CC5AC07638373EDBFE4540D15EAF13B2D05AC096B51A0A2EFE4540","Conus (Continental US) 10x10km Grid","Wed Jun 29 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Wed Jun 29 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","304",,,,,,,,,,"445","1994","6","29","0","27","100753","4370","97840",,,,,,"89"
"Sun Jul 03 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","50139","10","White Buis Cave","MYGR","4300.0000000000000000","4300","4300",,"TWRA Maternity Colony Monitoring - Tennessee","true","Tennessee Wildlife Resources Agency","0101000020E610000054A9D903ADE054C05E11FC6F253F4240","0103000020E6100000010000000900000078C1395123E354C0553A61FED13E4240B6523D68B6E654C0090048A5903F424036ED924A3EE654C06B34C9CB3A4542403319B808C6E554C0617D03E5E44A4240EAF9CBE231E254C0F9392F07264A424052F647E19DDE54C04F55CD4E66494240235B223217DF54C01B2BAD6CBC43424096A97D5E90DF54C0DFA1277D123E424078C1395123E354C0553A61FED13E4240","Conus (Continental US) 10x10km Grid","Sun Jul 03 1994 20:45:00 GMT+0000 (Coordinated Universal Time)","Sun Jul 03 1994 22:15:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{TNC}","White Buis Cave",,,"1","1","forest-deciduous","limestone","medium","cave","summer roost","813","1994","7","3","20","29","101410","302205","60074","5","1","2","2","6","82"
"Tue Jul 05 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","30333","10","13","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E61000000100000009000000B4955302815F5AC0C26CA034949F444065C5893455635AC0A8DB57CF019F4440C0FBE91DB8635AC0DCE4C5F3B1A44440DA8135271B645AC0EC450A2562AA44405A08DEBB45605AC01146A3BCF4AA44401866BD30705C5AC0B63E626986AB444087F1D3600E5C5AC07594E505D6A54440D2D572B0AC5B5AC0CFAC5CAF25A04440B4955302815F5AC0C26CA034949F4440","0103000020E61000000100000009000000B4955302815F5AC0C26CA034949F444065C5893455635AC0A8DB57CF019F4440C0FBE91DB8635AC0DCE4C5F3B1A44440DA8135271B645AC0EC450A2562AA44405A08DEBB45605AC01146A3BCF4AA44401866BD30705C5AC0B63E626986AB444087F1D3600E5C5AC07594E505D6A54440D2D572B0AC5B5AC0CFAC5CAF25A04440B4955302815F5AC0C26CA034949F4440","Conus (Continental US) 10x10km Grid","Wed Jul 06 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Wed Jul 06 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","13",,,,,,,,,,"445","1994","7","6","0","27","100755","318778","83035",,,,,,"89"
"Wed Jul 06 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","72134","10","12","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E610000001000000090000008007DCACD0615AC0D4C9816CB6C144403174C98CA8655AC0DB05966F23C144403C6D95360C665AC02892DFE4D3C644405ABDA90070665AC05421896884CC4440AA3146E596625AC0C7EE779817CD444091C6BCA9BD5E5AC0037AA1DCA9CD4440BA24601B5B5E5AC0B3490D26F9C74440B0CAE7ACF85D5AC02E0EF77D48C244408007DCACD0615AC0D4C9816CB6C14440","0103000020E610000001000000090000008007DCACD0615AC0D4C9816CB6C144403174C98CA8655AC0DB05966F23C144403C6D95360C665AC02892DFE4D3C644405ABDA90070665AC05421896884CC4440AA3146E596625AC0C7EE779817CD444091C6BCA9BD5E5AC0037AA1DCA9CD4440BA24601B5B5E5AC0B3490D26F9C74440B0CAE7ACF85D5AC02E0EF77D48C244408007DCACD0615AC0D4C9816CB6C14440","Conus (Continental US) 10x10km Grid","Thu Jul 07 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Thu Jul 07 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","12",,,,,,,,,,"445","1994","7","7","0","27","100756","4288","84424",,,,,,"89"
"Thu Jul 07 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","72134","10","1","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E610000001000000090000008007DCACD0615AC0D4C9816CB6C144403174C98CA8655AC0DB05966F23C144403C6D95360C665AC02892DFE4D3C644405ABDA90070665AC05421896884CC4440AA3146E596625AC0C7EE779817CD444091C6BCA9BD5E5AC0037AA1DCA9CD4440BA24601B5B5E5AC0B3490D26F9C74440B0CAE7ACF85D5AC02E0EF77D48C244408007DCACD0615AC0D4C9816CB6C14440","0103000020E610000001000000090000008007DCACD0615AC0D4C9816CB6C144403174C98CA8655AC0DB05966F23C144403C6D95360C665AC02892DFE4D3C644405ABDA90070665AC05421896884CC4440AA3146E596625AC0C7EE779817CD444091C6BCA9BD5E5AC0037AA1DCA9CD4440BA24601B5B5E5AC0B3490D26F9C74440B0CAE7ACF85D5AC02E0EF77D48C244408007DCACD0615AC0D4C9816CB6C14440","Conus (Continental US) 10x10km Grid","Fri Jul 08 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Jul 08 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","1",,,,,,,,,,"445","1994","7","8","0","27","100758","318780","84424",,,,,,"89"
"Thu Jul 07 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","72134","10","10","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E610000001000000090000008007DCACD0615AC0D4C9816CB6C144403174C98CA8655AC0DB05966F23C144403C6D95360C665AC02892DFE4D3C644405ABDA90070665AC05421896884CC4440AA3146E596625AC0C7EE779817CD444091C6BCA9BD5E5AC0037AA1DCA9CD4440BA24601B5B5E5AC0B3490D26F9C74440B0CAE7ACF85D5AC02E0EF77D48C244408007DCACD0615AC0D4C9816CB6C14440","0103000020E610000001000000090000008007DCACD0615AC0D4C9816CB6C144403174C98CA8655AC0DB05966F23C144403C6D95360C665AC02892DFE4D3C644405ABDA90070665AC05421896884CC4440AA3146E596625AC0C7EE779817CD444091C6BCA9BD5E5AC0037AA1DCA9CD4440BA24601B5B5E5AC0B3490D26F9C74440B0CAE7ACF85D5AC02E0EF77D48C244408007DCACD0615AC0D4C9816CB6C14440","Conus (Continental US) 10x10km Grid","Fri Jul 08 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Jul 08 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","10",,,,,,,,,,"445","1994","7","8","0","27","100761","318783","84424",,,,,,"89"
"Thu Jul 07 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","72134","10","8","MYCI","1.00000000000000000000","1","1",,"Wyoming - NABat Colony Counts","true","Wyoming Game & Fish Department   ","0103000020E610000001000000090000008007DCACD0615AC0D4C9816CB6C144403174C98CA8655AC0DB05966F23C144403C6D95360C665AC02892DFE4D3C644405ABDA90070665AC05421896884CC4440AA3146E596625AC0C7EE779817CD444091C6BCA9BD5E5AC0037AA1DCA9CD4440BA24601B5B5E5AC0B3490D26F9C74440B0CAE7ACF85D5AC02E0EF77D48C244408007DCACD0615AC0D4C9816CB6C14440","0103000020E610000001000000090000008007DCACD0615AC0D4C9816CB6C144403174C98CA8655AC0DB05966F23C144403C6D95360C665AC02892DFE4D3C644405ABDA90070665AC05421896884CC4440AA3146E596625AC0C7EE779817CD444091C6BCA9BD5E5AC0037AA1DCA9CD4440BA24601B5B5E5AC0B3490D26F9C74440B0CAE7ACF85D5AC02E0EF77D48C244408007DCACD0615AC0D4C9816CB6C14440","Conus (Continental US) 10x10km Grid","Fri Jul 08 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Jul 08 1994 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{NA}","8",,,,,,,,,,"445","1994","7","8","0","27","100759","318781","84424",,,,,,"89"
